ID,Mass,Bfld,Type
652331,1681801600.0,96.37101,Isolated Central
652366,2172617500.0,4.440739,Isolated Central
652373,1148037500.0,4.8798265,Isolated Central
652376,2087807600.0,6.1125245,Isolated Central
652388,1652932200.0,2.227028,Isolated Central
652401,2549702400.0,9.19351,Isolated Central
652419,2458909000.0,4.696994,Isolated Central
652424,2270702300.0,3.1327233,Isolated Central
652435,2315355000.0,4.4896946,Isolated Central
652441,1395432000.0,41.19551,Isolated Central
652462,2757555500.0,3.1895921,Isolated Central
652507,3689560800.0,5.791431,Isolated Central
652508,1086826900.0,23.123383,Isolated Central
652529,2461884700.0,4.268658,Isolated Central
652532,1279845400.0,7.704426,Isolated Central
652544,1667740300.0,2.5808265,Isolated Central
652565,1090752100.0,77.40716,Isolated Central
652572,1151835000.0,5.591398,Isolated Central
652604,1904019100.0,5.160895,Isolated Central
652620,1103869400.0,5.4456954,Isolated Central
652625,1228920300.0,2.437696,Isolated Central
652633,1191447600.0,2.4892907,Isolated Central
652648,1239448400.0,3.2442374,Isolated Central
652663,1145290600.0,2.4723907,Isolated Central
652674,1220903400.0,3.7337759,Isolated Central
652705,1694098700.0,3.2312257,Isolated Central
652733,2044026600.0,3.6585617,Isolated Central
652753,1095140600.0,41.364388,Isolated Central
652773,2666476300.0,7.219836,Isolated Central
652779,1770882000.0,67.45105,Isolated Central
652792,1019646140.0,4.601649,Isolated Central
652802,1105981600.0,5.647379,Isolated Central
652816,1532348800.0,4.434407,Isolated Central
652823,1711092500.0,3.5332096,Isolated Central
652832,1464322800.0,3.3958838,Isolated Central
652851,1152541200.0,4.5134377,Isolated Central
652881,1641092100.0,2.575952,Isolated Central
652884,1319440400.0,3.0135937,Isolated Central
652925,1873890200.0,3.13868,Isolated Central
652934,1346085500.0,1.7855413,Isolated Central
652961,1364389900.0,5.22736,Isolated Central
652964,1674996400.0,4.8084555,Isolated Central
652980,1380972700.0,16.6148,Isolated Central
652990,2036940300.0,3.9367464,Isolated Central
653009,1044740400.0,37.02443,Isolated Central
653020,1326608900.0,4.3510013,Isolated Central
653027,1654825200.0,4.646805,Isolated Central
653031,1166834400.0,1.8797995,Isolated Central
653037,2547782000.0,2.6189098,Isolated Central
653044,1825648100.0,2.5528793,Isolated Central
653053,1300336300.0,3.9383135,Isolated Central
653059,2215585300.0,4.3995123,Isolated Central
653069,2083740800.0,5.177059,Isolated Central
653073,1950533100.0,4.30231,Isolated Central
653079,2231855900.0,4.3364825,Isolated Central
653088,1116877400.0,6.4947786,Isolated Central
653095,2713898000.0,113.33481,Isolated Central
653117,1590865300.0,4.1420946,Isolated Central
653123,2121757800.0,2.7147799,Isolated Central
653133,1552348400.0,32.3486,Isolated Central
653137,1655702100.0,4.744407,Isolated Central
653144,1804450800.0,4.8715773,Isolated Central
653154,2313977000.0,6.0021644,Isolated Central
653169,1830935200.0,27.754642,Isolated Central
653176,1255254400.0,4.3609495,Isolated Central
653224,3131615700.0,4.882112,Isolated Central
653259,3264749000.0,3.2505267,Isolated Central
653273,1815146400.0,3.1862822,Isolated Central
653283,2208530700.0,4.00723,Isolated Central
653287,2468554000.0,4.4338017,Isolated Central
653326,1729963300.0,3.859314,Isolated Central
653337,1458840200.0,4.661158,Isolated Central
653369,1072588800.0,2.9051192,Isolated Central
653399,1352553300.0,15.882669,Isolated Central
653402,1171345700.0,7.052645,Isolated Central
653418,1666159100.0,5.744542,Isolated Central
653420,1919157500.0,5.0776625,Isolated Central
653431,1159265300.0,2.6238265,Isolated Central
653447,2538756400.0,2.0955627,Isolated Central
653454,3295876900.0,3.948718,Isolated Central
653458,1088430000.0,6.922725,Isolated Central
653463,1490219000.0,4.702237,Isolated Central
653468,1152305000.0,4.0564094,Isolated Central
653477,1057003840.0,2.8711486,Isolated Central
653495,1085015700.0,2.3386152,Isolated Central
653509,1395707600.0,12.052609,Isolated Central
653546,1093341300.0,3.6067758,Isolated Central
653584,1681548500.0,5.01797,Isolated Central
653596,1371118000.0,4.0042024,Isolated Central
653621,2252385500.0,6.261555,Isolated Central
653628,2765554700.0,3.5267038,Isolated Central
653629,1218237700.0,4.9488726,Isolated Central
653636,2549296600.0,9.339142,Isolated Central
653641,1494372500.0,5.434667,Isolated Central
653646,1687716000.0,3.1197817,Isolated Central
653669,1171264100.0,15.053652,Isolated Central
653675,1586437200.0,2.042175,Isolated Central
653680,1130121100.0,20.825373,Isolated Central
653687,1762105200.0,7.555612,Isolated Central
653692,1548084100.0,35.40571,Isolated Central
653712,1287152400.0,4.030974,Isolated Central
653722,1294789400.0,6.5536475,Isolated Central
653729,2249659100.0,4.406155,Isolated Central
653731,1047066500.0,2.737453,Isolated Central
653738,1187517300.0,6.3923836,Isolated Central
653747,1179834200.0,1.8721899,Isolated Central
653751,1263924500.0,2.1748993,Isolated Central
653756,2167358000.0,5.9885054,Isolated Central
653777,2376194800.0,9.163724,Isolated Central
653781,3451331600.0,5.1904416,Isolated Central
653785,2175879400.0,13.559831,Isolated Central
653790,1728626000.0,4.7578287,Isolated Central
653794,1617922300.0,9.456909,Isolated Central
653815,1548064100.0,2.8011978,Isolated Central
653816,1083588400.0,6.0421925,Isolated Central
653828,1147395000.0,6.5230727,Isolated Central
653842,1327305300.0,10.841663,Isolated Central
653846,1085671600.0,2.791771,Isolated Central
653852,1268984000.0,3.7269986,Isolated Central
653872,1735612900.0,4.8948617,Isolated Central
653873,3376756700.0,3.8798316,Isolated Central
653881,1463179400.0,3.4677076,Isolated Central
653891,2261162500.0,1.7625371,Isolated Central
653894,2864408300.0,5.0915613,Isolated Central
653897,1028462100.0,3.2649577,Isolated Central
653901,1654052000.0,4.662877,Isolated Central
653913,1740447600.0,5.202366,Isolated Central
653925,1390307500.0,67.63479,Isolated Central
653956,1466627700.0,3.1720061,Isolated Central
653976,2997119700.0,4.8877416,Isolated Central
653991,1215824400.0,23.841808,Isolated Central
654057,1091471900.0,8.951528,Isolated Central
654063,1149711900.0,2.9666986,Isolated Central
654072,1254797300.0,2.9454594,Isolated Central
654083,1993896100.0,2.3099315,Isolated Central
654118,1167118500.0,4.1654315,Isolated Central
654131,1137914900.0,4.9006267,Isolated Central
654134,1395474400.0,20.814018,Isolated Central
654140,2913137400.0,4.829211,Isolated Central
654159,1342950400.0,3.0648932,Isolated Central
654162,1728215000.0,4.122165,Isolated Central
654204,1673001000.0,3.8918648,Isolated Central
654208,3465739300.0,4.070024,Isolated Central
654231,1069047200.0,18.097263,Isolated Central
654238,2430366700.0,4.287945,Isolated Central
654242,1315231400.0,3.5343187,Isolated Central
654248,1690320000.0,1.7814999,Isolated Central
654285,1100688400.0,2.8988438,Isolated Central
654317,1184068600.0,25.413473,Isolated Central
654354,2872789800.0,3.931033,Isolated Central
654364,1184341900.0,4.8454676,Isolated Central
654381,1399603000.0,2.8497753,Isolated Central
654392,1448231800.0,3.6198642,Isolated Central
654444,1283688200.0,6.203487,Isolated Central
654465,1084577700.0,2.925806,Isolated Central
654470,1278086000.0,15.084003,Isolated Central
654494,1449756300.0,6.4018545,Isolated Central
654496,1283272000.0,3.5238245,Isolated Central
654502,2384705300.0,3.361876,Isolated Central
654520,2600723000.0,2.458204,Isolated Central
654531,1393696400.0,5.67686,Isolated Central
654540,1365257700.0,5.9405413,Isolated Central
654545,1405573100.0,7.1718454,Isolated Central
654550,1141517700.0,3.0482838,Isolated Central
654588,2784114000.0,13.258929,Isolated Central
654602,1194318300.0,4.1584272,Isolated Central
654617,2460643000.0,52.91438,Isolated Central
654639,1104540800.0,3.2541778,Isolated Central
654644,1045957950.0,5.1581683,Isolated Central
654657,1467008600.0,2.5561082,Isolated Central
654670,1613944600.0,4.6723957,Isolated Central
654680,1318730600.0,4.3403206,Isolated Central
654704,1251938600.0,5.475491,Isolated Central
654736,1953362800.0,3.3293867,Isolated Central
654754,1503226000.0,14.949258,Isolated Central
654757,1011082100.0,5.4189925,Isolated Central
654761,1317301400.0,10.269146,Isolated Central
654776,1199924900.0,2.2763655,Isolated Central
654787,1273562600.0,4.1077023,Isolated Central
654792,1044680300.0,30.169924,Isolated Central
654834,1279494800.0,4.724258,Isolated Central
654864,1091003400.0,2.1711798,Isolated Central
654930,1061237060.0,2.3612845,Isolated Central
654971,4839681500.0,6.4497004,Isolated Central
654987,1281050900.0,3.7856822,Isolated Central
655016,2016467000.0,3.2812543,Isolated Central
655030,1107759900.0,59.40541,Isolated Central
655083,1847903200.0,68.92251,Isolated Central
655168,1771965400.0,12.99986,Isolated Central
655204,1086762500.0,6.4485006,Isolated Central
655208,1310272100.0,8.493977,Isolated Central
655215,1088451000.0,5.5723705,Isolated Central
655218,1190732300.0,4.3495603,Isolated Central
655252,1354681500.0,60.651154,Isolated Central
655257,1511921300.0,3.3635104,Isolated Central
655276,1917894300.0,47.912308,Isolated Central
655280,3094734800.0,7.6636624,Isolated Central
655301,1087658200.0,4.80118,Isolated Central
655305,2315989500.0,36.35249,Isolated Central
655309,1834562600.0,16.173931,Isolated Central
655315,1561455600.0,3.5836482,Isolated Central
655318,1032173100.0,4.3639116,Isolated Central
655340,1423274600.0,5.2499323,Isolated Central
655344,1437142800.0,4.7541776,Isolated Central
655368,1374754400.0,5.841979,Isolated Central
655377,2849647600.0,3.3989232,Isolated Central
655394,1554973800.0,7.6218753,Isolated Central
655425,1034507650.0,1.5229789,Isolated Central
655438,1315905900.0,3.4900398,Isolated Central
655451,1089171000.0,3.1435952,Isolated Central
655460,1015915460.0,4.353632,Isolated Central
655481,1469618700.0,9.079851,Isolated Central
655499,1212723200.0,23.566412,Isolated Central
655519,3904282600.0,3.653984,Isolated Central
655523,1224424200.0,3.9143093,Isolated Central
655527,1828354200.0,2.9084747,Isolated Central
655598,2094260000.0,2.6554945,Isolated Central
655617,1109013400.0,2.8869877,Isolated Central
655621,2371838200.0,11.232922,Isolated Central
655625,1643243800.0,2.848264,Isolated Central
655627,2346985500.0,4.508694,Isolated Central
655635,1296116500.0,6.4488173,Isolated Central
655646,1451456000.0,3.0322099,Isolated Central
655651,1730981200.0,4.190702,Isolated Central
655707,1087604700.0,3.1931868,Isolated Central
655711,1145632600.0,4.6154294,Isolated Central
655716,1342831200.0,3.630778,Isolated Central
655720,4218463200.0,2.4343023,Isolated Central
655746,1413033600.0,12.505672,Isolated Central
655759,4287954400.0,6.6893888,Isolated Central
655832,2147411300.0,9.271778,Isolated Central
655835,2191889000.0,11.596653,Isolated Central
655866,1352312000.0,5.7305465,Isolated Central
655911,1051803460.0,5.1918526,Isolated Central
655914,1048760600.0,2.1984694,Isolated Central
655922,1014924100.0,5.386588,Isolated Central
655930,2038048800.0,5.320736,Isolated Central
655936,1196327800.0,3.9892097,Isolated Central
655953,1526481400.0,5.890693,Isolated Central
655963,1325592800.0,14.072987,Isolated Central
655967,1909017100.0,5.5308256,Isolated Central
655974,1233523100.0,3.3745527,Isolated Central
655987,1145377400.0,2.2006593,Isolated Central
655999,1655046700.0,14.515343,Isolated Central
656004,3075764000.0,2.8669116,Isolated Central
656006,1917485600.0,2.4152186,Isolated Central
656011,1621325000.0,2.7821033,Isolated Central
656028,2564000000.0,55.00829,Isolated Central
656039,2023176800.0,4.934539,Isolated Central
656044,2119915600.0,3.4557712,Isolated Central
656051,1204575400.0,3.757476,Isolated Central
656057,1234613000.0,26.520918,Isolated Central
656060,1409124000.0,7.1463237,Isolated Central
656061,2696585200.0,12.94705,Isolated Central
656071,2174438000.0,5.1950474,Isolated Central
656076,1966877400.0,15.215979,Isolated Central
656090,1722388400.0,11.215949,Isolated Central
656094,1631704800.0,45.480453,Isolated Central
656099,2387781400.0,37.19236,Isolated Central
656101,1545517200.0,2.246711,Isolated Central
656129,1599378300.0,2.3144996,Isolated Central
656137,1773167500.0,9.342335,Isolated Central
656166,1914294300.0,9.999445,Isolated Central
656184,1145651300.0,28.127113,Isolated Central
656224,1585109000.0,3.9715083,Isolated Central
656292,1930575200.0,3.477399,Isolated Central
656297,1257380600.0,3.6616025,Isolated Central
656319,2878705400.0,4.7162595,Isolated Central
656362,1002861760.0,2.5949996,Isolated Central
656365,1311435900.0,1.6360507,Isolated Central
656387,1717038200.0,7.130138,Isolated Central
656397,1800859500.0,4.0996604,Isolated Central
656452,1593377000.0,18.681513,Isolated Central
656461,1019103740.0,5.297536,Isolated Central
656479,1477295400.0,3.9114444,Isolated Central
656500,1238683900.0,4.3355947,Isolated Central
656506,1322104200.0,5.3712897,Isolated Central
656548,1255222000.0,2.9973352,Isolated Central
656550,2572216300.0,4.842292,Isolated Central
656552,2157697000.0,3.9742541,Isolated Central
656555,4973553000.0,4.682982,Isolated Central
656571,1264707200.0,4.681791,Isolated Central
656579,1643629400.0,5.81345,Isolated Central
656583,2717815000.0,132.52455,Isolated Central
656586,3367761700.0,4.374105,Isolated Central
656655,1073576600.0,4.663338,Isolated Central
656726,1597433100.0,51.11718,Isolated Central
656749,1210817400.0,3.8880062,Isolated Central
656769,1987128800.0,14.556125,Isolated Central
656789,1033441100.0,3.144701,Isolated Central
656816,1013926600.0,9.234114,Isolated Central
656822,1023810300.0,3.0799556,Isolated Central
656836,1438034700.0,3.7988124,Isolated Central
656851,1645130000.0,3.7793531,Isolated Central
656868,1071485000.0,5.246468,Isolated Central
656875,2563186000.0,5.7026753,Isolated Central
656895,2409922300.0,5.1897473,Isolated Central
656898,1863254100.0,6.5550637,Isolated Central
656914,2137464700.0,2.193825,Isolated Central
656919,1450258200.0,2.5506089,Isolated Central
656929,1982087400.0,3.582704,Isolated Central
656948,1066685950.0,4.276007,Isolated Central
656969,1133528800.0,3.6715264,Isolated Central
657015,1724249600.0,3.4981341,Isolated Central
657027,1063477950.0,2.4859443,Isolated Central
657051,2057026700.0,2.5543866,Isolated Central
657060,1051623500.0,72.78646,Isolated Central
657097,1953426400.0,3.0330808,Isolated Central
657110,1393987000.0,3.4246113,Isolated Central
657153,2523894300.0,4.8811913,Isolated Central
657157,1961010400.0,42.87299,Isolated Central
657167,1295720600.0,4.237035,Isolated Central
657181,2701518800.0,2.1548178,Isolated Central
657182,1071435400.0,3.383665,Isolated Central
657200,1800408300.0,4.26583,Isolated Central
657221,1885737600.0,6.0014205,Isolated Central
657225,2077870700.0,5.926861,Isolated Central
657236,1142612400.0,3.4736657,Isolated Central
657257,1278838000.0,4.247459,Isolated Central
657275,1358493800.0,15.347787,Isolated Central
657285,1474982400.0,2.489895,Isolated Central
657290,1891258800.0,13.0720215,Isolated Central
657313,1224985300.0,2.376485,Isolated Central
657383,1498535000.0,15.317484,Isolated Central
657448,1231431700.0,4.576598,Isolated Central
657452,1005838600.0,5.475156,Isolated Central
657484,1412380900.0,3.656807,Isolated Central
657501,2028208400.0,6.3715596,Isolated Central
657509,1888884400.0,5.4831696,Isolated Central
657527,1551487700.0,4.5299525,Isolated Central
657572,1006117440.0,91.72269,Isolated Central
657576,1502432000.0,69.328735,Isolated Central
657600,2429771500.0,7.4765344,Isolated Central
657604,1474709000.0,5.9550138,Isolated Central
657611,1301725200.0,25.143747,Isolated Central
657614,1514849800.0,66.48653,Isolated Central
657643,1027229300.0,9.18303,Isolated Central
657667,3706101200.0,10.389384,Isolated Central
657685,1403648600.0,2.0068836,Isolated Central
657701,1567268600.0,5.1073475,Isolated Central
657733,1707491800.0,3.0328202,Isolated Central
657738,1329477900.0,4.051342,Isolated Central
657749,1460825500.0,3.1143954,Isolated Central
657760,1305779800.0,4.59105,Isolated Central
657768,1582084500.0,8.602267,Isolated Central
657790,2606655500.0,3.455168,Isolated Central
657794,1234997100.0,11.296008,Isolated Central
657835,1452587500.0,3.772628,Isolated Central
657854,1690432900.0,20.942823,Isolated Central
657875,2307695000.0,3.3204532,Isolated Central
657947,1471466400.0,4.157337,Isolated Central
658043,1658946300.0,4.5944266,Isolated Central
658051,1025298800.0,12.284005,Isolated Central
658056,1451811300.0,7.4996705,Isolated Central
658062,1014919940.0,2.3054905,Isolated Central
658115,1475945200.0,3.3620713,Isolated Central
658137,1396636300.0,3.801116,Isolated Central
658143,1320779600.0,3.618751,Isolated Central
658159,1786485200.0,26.246788,Isolated Central
658178,1312693600.0,34.50173,Isolated Central
658184,1058545700.0,8.870705,Isolated Central
658187,1110061400.0,3.293502,Isolated Central
658248,1060969660.0,4.995025,Isolated Central
658273,1119688700.0,80.75936,Isolated Central
658297,1438705200.0,2.0174768,Isolated Central
658330,1210463100.0,3.7589784,Isolated Central
658333,1206355600.0,16.55875,Isolated Central
658339,1883509400.0,6.2343903,Isolated Central
658362,1013494500.0,6.5223804,Isolated Central
658370,1273131600.0,3.3078938,Isolated Central
658394,1137661200.0,3.6786582,Isolated Central
658410,1322735900.0,4.1683884,Isolated Central
658415,1349128200.0,12.396632,Isolated Central
658419,1741176600.0,3.1276271,Isolated Central
658426,1066446900.0,3.1952894,Isolated Central
658431,1315545600.0,13.341333,Isolated Central
658438,1695994800.0,2.0544772,Isolated Central
658447,1257507200.0,4.261098,Isolated Central
658473,1351445800.0,52.397266,Isolated Central
658478,1991461800.0,2.9189596,Isolated Central
658481,1014118200.0,3.5595217,Isolated Central
658505,1304443300.0,2.7478797,Isolated Central
658517,1291862700.0,4.944871,Isolated Central
658520,2367413800.0,4.361103,Isolated Central
658543,1086829600.0,3.900347,Isolated Central
658549,1313432700.0,2.507906,Isolated Central
658551,1042613760.0,3.527616,Isolated Central
658553,1238556500.0,3.6362176,Isolated Central
658558,1223771000.0,4.454651,Isolated Central
658591,1661885000.0,2.3969822,Isolated Central
658662,2584880400.0,5.1677055,Isolated Central
658671,1152740000.0,4.4344745,Isolated Central
658700,1687720000.0,3.8726926,Isolated Central
658709,1202574000.0,2.6705322,Isolated Central
658734,1104614700.0,4.900554,Isolated Central
658751,1628986400.0,5.7571445,Isolated Central
658763,2061441000.0,18.295666,Isolated Central
658770,1380670100.0,19.793184,Isolated Central
658779,1004293060.0,2.781801,Isolated Central
658789,3760554800.0,4.004436,Isolated Central
658790,1140923800.0,4.123964,Isolated Central
658800,1365468000.0,5.574296,Isolated Central
658845,1613349100.0,3.4762383,Isolated Central
658874,1248752400.0,21.631132,Isolated Central
658888,1003173400.0,4.1057577,Isolated Central
658895,1020520700.0,3.000949,Isolated Central
658927,1667440900.0,5.6039457,Isolated Central
658965,1234546000.0,3.7068992,Isolated Central
658969,1305103900.0,91.00673,Isolated Central
659008,1068574460.0,2.6055882,Isolated Central
659027,3024398000.0,6.484243,Isolated Central
659035,1430860500.0,21.394384,Isolated Central
659052,1694057200.0,4.569008,Isolated Central
659062,1157359400.0,2.3927488,Isolated Central
659072,1082088100.0,2.233699,Isolated Central
659077,1231272200.0,6.600404,Isolated Central
659098,1744888400.0,5.2316227,Isolated Central
659120,2309684500.0,15.551688,Isolated Central
659130,1514271900.0,9.018149,Isolated Central
659154,1136746200.0,5.029238,Isolated Central
659172,3395383800.0,6.390758,Isolated Central
659188,1088669800.0,2.648152,Isolated Central
659223,1829654100.0,10.130218,Isolated Central
659238,1033558900.0,5.1762705,Isolated Central
659244,1147501000.0,3.2817686,Isolated Central
659264,1104962800.0,2.6240332,Isolated Central
659281,1492704000.0,7.1666923,Isolated Central
659282,1001978400.0,15.483814,Isolated Central
659290,1575147400.0,2.4344203,Isolated Central
659305,1284857700.0,8.692545,Isolated Central
659320,1249505900.0,6.1105413,Isolated Central
659341,1283281300.0,20.273575,Isolated Central
659345,1934046200.0,2.4761646,Isolated Central
659349,1103558300.0,10.128871,Isolated Central
659383,1933276500.0,3.643122,Isolated Central
659388,1329197600.0,4.9024124,Isolated Central
659429,1237644400.0,36.866306,Isolated Central
659455,1436513900.0,6.3145447,Isolated Central
659458,1580708400.0,3.0601516,Isolated Central
659484,1972355300.0,5.079703,Isolated Central
659527,1170189600.0,3.0717506,Isolated Central
659546,1112597200.0,7.850306,Isolated Central
659553,1576139500.0,40.889595,Isolated Central
659560,1769211100.0,4.4706464,Isolated Central
659565,1113140900.0,3.5518563,Isolated Central
659571,1339754500.0,4.9800844,Isolated Central
659620,1315358300.0,18.08754,Isolated Central
659664,2044425100.0,4.3205853,Isolated Central
659687,1525269800.0,14.667079,Isolated Central
659718,2394188800.0,15.077521,Isolated Central
659725,1470632300.0,3.3608642,Isolated Central
659736,1673940500.0,27.86485,Isolated Central
659783,4997864000.0,1.2725927,Isolated Central
659809,1216936300.0,3.3519816,Isolated Central
659840,1268012700.0,5.0879083,Isolated Central
659845,1155480800.0,2.9669325,Isolated Central
659853,2836387000.0,3.8234098,Isolated Central
659865,6790367000.0,2.7169037,Isolated Central
659942,1028255740.0,3.9943001,Isolated Central
659948,1067338800.0,1.920015,Isolated Central
659984,1135021600.0,3.3685024,Isolated Central
660006,2292903200.0,29.84912,Isolated Central
660020,1348028000.0,3.9034636,Isolated Central
660032,1457764000.0,40.94848,Isolated Central
660068,1308814600.0,3.2436225,Isolated Central
660070,2612340500.0,6.565569,Isolated Central
660090,1317318700.0,61.294815,Isolated Central
660097,1672740100.0,5.388585,Isolated Central
660110,1375003500.0,6.4710603,Isolated Central
660143,1197836300.0,65.54003,Isolated Central
660165,1154403600.0,5.459463,Isolated Central
660183,1056891140.0,39.89218,Isolated Central
660198,1722456700.0,7.228376,Isolated Central
660200,1024101400.0,3.6739662,Isolated Central
660202,1601400600.0,4.419971,Isolated Central
660246,1004826300.0,4.314028,Isolated Central
660327,1135674000.0,4.8026996,Isolated Central
660379,1488214000.0,39.728745,Isolated Central
660389,1178536400.0,2.2984352,Isolated Central
660408,1013483100.0,2.5282543,Isolated Central
660410,1389039900.0,2.5498676,Isolated Central
660461,1924181200.0,3.4007843,Isolated Central
660470,1099483800.0,3.4462001,Isolated Central
660475,1430699600.0,2.8845284,Isolated Central
660478,1159534000.0,2.0011647,Isolated Central
660517,1860406700.0,4.135868,Isolated Central
660571,1150964900.0,23.193861,Isolated Central
660577,1027029300.0,4.703088,Isolated Central
660579,1091758000.0,2.346351,Isolated Central
660595,1621728300.0,2.9719932,Isolated Central
660598,2885680000.0,5.779785,Isolated Central
660616,1063219900.0,5.125138,Isolated Central
660642,2193680100.0,4.137638,Isolated Central
660673,1496109800.0,2.5647342,Isolated Central
660704,1784704900.0,3.8687131,Isolated Central
660726,1223911200.0,3.270759,Isolated Central
660740,1404791600.0,3.556403,Isolated Central
660746,2257641200.0,6.993903,Isolated Central
660758,1820915500.0,3.1235037,Isolated Central
660766,1985223600.0,6.3498335,Isolated Central
660775,1429718900.0,3.466668,Isolated Central
660802,1837206100.0,5.226822,Isolated Central
660817,1126037100.0,3.9182746,Isolated Central
660833,1581790100.0,4.9041834,Isolated Central
660839,1549808600.0,2.7775452,Isolated Central
660892,1454950400.0,4.5549645,Isolated Central
660897,1763479200.0,4.3158097,Isolated Central
660915,1229745800.0,2.598407,Isolated Central
660926,2407849500.0,8.108546,Isolated Central
660940,1861788500.0,1.7225064,Isolated Central
660983,1613167500.0,5.076032,Isolated Central
661007,1426832400.0,4.0902863,Isolated Central
661036,1089377000.0,2.7142181,Isolated Central
661038,1286325200.0,2.5194786,Isolated Central
661063,1116465400.0,5.4418025,Isolated Central
661069,1490876300.0,3.5256069,Isolated Central
661087,1975574900.0,3.0485396,Isolated Central
661099,1181055200.0,2.8305674,Isolated Central
661103,1160054700.0,5.2445736,Isolated Central
661117,1667157600.0,3.785497,Isolated Central
661122,1106573000.0,2.3692253,Isolated Central
661128,1507157600.0,5.6905713,Isolated Central
661158,1076061000.0,4.3401246,Isolated Central
661173,1849873400.0,11.953527,Isolated Central
661185,1040199600.0,3.7474678,Isolated Central
661209,1301079300.0,5.8977914,Isolated Central
661284,2234956800.0,17.933834,Isolated Central
661312,1534502700.0,26.792198,Isolated Central
661393,1552731300.0,3.7072875,Isolated Central
661416,2181764900.0,5.4261227,Isolated Central
661427,3488010000.0,4.9581194,Isolated Central
661476,1571426400.0,4.252743,Isolated Central
661487,1493841800.0,5.226425,Isolated Central
661554,1501295900.0,8.781257,Isolated Central
661561,1282237600.0,4.3606253,Isolated Central
661575,1000137600.0,3.4062731,Isolated Central
661600,1744417400.0,17.817074,Isolated Central
661603,1004342340.0,5.4039965,Isolated Central
661662,3345740000.0,4.156579,Isolated Central
661663,1594658400.0,3.8362064,Isolated Central
661670,1783527700.0,2.138759,Isolated Central
661713,1020332540.0,8.50875,Isolated Central
661728,1770503400.0,8.196797,Isolated Central
661789,1552774500.0,7.2013927,Isolated Central
661816,3670767900.0,9.181055,Isolated Central
661855,1718848600.0,9.985839,Isolated Central
661876,1210834300.0,5.9858317,Isolated Central
662013,1189030500.0,48.05885,Isolated Central
662047,1212574300.0,3.936977,Isolated Central
662064,1842636000.0,2.4192367,Isolated Central
662124,1756262300.0,16.548424,Isolated Central
662198,2026372500.0,2.0939057,Isolated Central
662237,1203425500.0,5.75491,Isolated Central
662242,1066414700.0,11.235842,Isolated Central
662260,2043037800.0,5.762009,Isolated Central
662263,2972853200.0,3.1331742,Isolated Central
662291,1057746800.0,7.1069956,Isolated Central
662319,2516507000.0,2.4228623,Isolated Central
662374,1058070340.0,2.4255862,Isolated Central
662397,1719824500.0,2.7966905,Isolated Central
662435,1316166400.0,20.66612,Isolated Central
662464,1261826400.0,31.34341,Isolated Central
662483,1420072700.0,4.7161064,Isolated Central
662486,1120788400.0,3.292474,Isolated Central
662520,1018498300.0,1.8700058,Isolated Central
662540,1199838700.0,3.14314,Isolated Central
662579,1073892200.0,4.6259513,Isolated Central
662621,1645101600.0,2.845784,Isolated Central
662662,1305608300.0,2.9109802,Isolated Central
662687,1525356800.0,4.6354933,Isolated Central
662726,8002049000.0,3.4986632,Isolated Central
662762,1288019300.0,2.949994,Isolated Central
662773,1228426800.0,21.23812,Isolated Central
662835,1079334700.0,6.915965,Isolated Central
662879,1021111300.0,2.1355045,Isolated Central
662886,1292531100.0,2.113461,Isolated Central
662891,2626547500.0,4.5406766,Isolated Central
662918,2536702200.0,3.1527483,Isolated Central
662925,1434702000.0,41.002663,Isolated Central
662939,1457263200.0,4.004414,Isolated Central
662944,1187386500.0,3.3113303,Isolated Central
662971,3135816700.0,2.563246,Isolated Central
662976,1258183200.0,2.1695733,Isolated Central
662980,1128788500.0,3.5610728,Isolated Central
662983,1182980700.0,2.8055825,Isolated Central
663001,1015987300.0,2.5515776,Isolated Central
663060,1893629000.0,2.9015584,Isolated Central
663097,1402521300.0,2.6056328,Isolated Central
663125,1812223700.0,3.4497836,Isolated Central
663160,1639314800.0,4.6849365,Isolated Central
663202,2206829000.0,2.469954,Isolated Central
663208,1232664600.0,3.774793,Isolated Central
663227,1175061500.0,5.3001537,Isolated Central
663230,1018534400.0,4.6960044,Isolated Central
663268,1020855360.0,4.2776475,Isolated Central
663394,1060059600.0,4.153191,Isolated Central
663396,1152881500.0,18.073679,Isolated Central
663411,1203178900.0,6.0854087,Isolated Central
663440,1629455100.0,3.2468443,Isolated Central
663441,1248948200.0,4.7034907,Isolated Central
663448,1361222900.0,2.284823,Isolated Central
663454,1023053900.0,3.8448834,Isolated Central
663463,1662372500.0,5.910221,Isolated Central
663465,1625306400.0,2.469556,Isolated Central
663519,1829873000.0,5.1074786,Isolated Central
663526,2823220000.0,15.609425,Isolated Central
663553,1199708200.0,4.030523,Isolated Central
663577,1355765000.0,3.0406473,Isolated Central
663581,1504029400.0,4.2616763,Isolated Central
663583,3469317400.0,5.49939,Isolated Central
663589,1255364400.0,3.2814689,Isolated Central
663608,1011163460.0,3.6863027,Isolated Central
663638,1171655700.0,4.313572,Isolated Central
663645,1174980000.0,2.5806582,Isolated Central
663680,1193628400.0,2.905979,Isolated Central
663738,1095605500.0,5.085658,Isolated Central
663787,1744886300.0,12.069783,Isolated Central
663790,1823688800.0,15.776155,Isolated Central
663816,1082064600.0,40.290386,Isolated Central
663824,1236214400.0,3.7325907,Isolated Central
663829,1468667900.0,4.807899,Isolated Central
